"H",1,0,1,8,3,1,1,1
"H",1,0,1,8,3,2,1,1
"H",1,0,2,-1,0,0,5885,3114
"H",1,0,2,-1,0,1,1492,759
"H",1,0,2,-1,0,2,529,274
"H",1,0,2,-1,1,0,1512,809
"H",1,0,2,-1,1,1,1197,601
"H",1,0,2,-1,1,2,720,361
"H",1,0,2,-1,2,0,556,321
"H",1,0,2,-1,2,1,643,350
"H",1,0,2,-1,2,2,533,270
"H",1,0,2,-1,3,0,177,103
"H",1,0,2,-1,3,1,298,178
"H",1,0,2,-1,3,2,319,174
"H",1,0,2,-10,0,0,4,0
"H",1,0,2,-10,0,1,2,0
"H",1,0,2,-10,1,1,2,0
"H",1,0,2,-10,2,1,1,0
"H",1,0,2,-10,2,2,1,0
"H",1,0,2,-11,0,0,1,0
"H",1,0,2,-11,1,0,1,0
"H",1,0,2,-11,2,0,1,0
"H",1,0,2,-11,2,1,1,0
"H",1,0,2,-11,2,2,1,0
"H",1,0,2,-11,3,2,1,0
"H",1,0,2,-2,0,0,2769,1202
"H",1,0,2,-2,0,1,725,298
"H",1,0,2,-2,0,2,235,88
"H",1,0,2,-2,1,0,732,334
"H",1,0,2,-2,1,1,607,264
"H",1,0,2,-2,1,2,333,135
"H",1,0,2,-2,2,0,266,133
"H",1,0,2,-2,2,1,335,162
"H",1,0,2,-2,2,2,260,109
"H",1,0,2,-2,3,0,81,45
"H",1,0,2,-2,3,1,153,81
"H",1,0,2,-2,3,2,162,74
"H",1,0,2,-3,0,0,1362,454
"H",1,0,2,-3,0,1,365,120
"H",1,0,2,-3,0,2,124,39
"H",1,0,2,-3,1,0,345,124
"H",1,0,2,-3,1,1,294,113
"H",1,0,2,-3,1,2,181,67
"H",1,0,2,-3,2,0,127,48
"H",1,0,2,-3,2,1,130,51
"H",1,0,2,-3,2,2,135,47
"H",1,0,2,-3,3,0,53,23
"H",1,0,2,-3,3,1,64,31
"H",1,0,2,-3,3,2,77,30
"H",1,0,2,-4,0,0,558,126
"H",1,0,2,-4,0,1,160,35
"H",1,0,2,-4,0,2,61,12
"H",1,0,2,-4,1,0,132,30
"H",1,0,2,-4,1,1,118,28
"H",1,0,2,-4,1,2,89,22
"H",1,0,2,-4,2,0,45,9
"H",1,0,2,-4,2,1,55,12
"H",1,0,2,-4,2,2,53,12
"H",1,0,2,-4,3,0,19,2
"H",1,0,2,-4,3,1,30,8
"H",1,0,2,-4,3,2,32,6
"H",1,0,2,-5,0,0,211,32
"H",1,0,2,-5,0,1,65,13
"H",1,0,2,-5,0,2,24,4
"H",1,0,2,-5,1,0,55,6
"H",1,0,2,-5,1,1,50,9
"H",1,0,2,-5,1,2,35,5
"H",1,0,2,-5,2,0,23,4
"H",1,0,2,-5,2,1,25,9
"H",1,0,2,-5,2,2,25,4
"H",1,0,2,-5,3,0,9,1
"H",1,0,2,-5,3,1,13,4
"H",1,0,2,-5,3,2,17,3
"H",1,0,2,-6,0,0,73,3
"H",1,0,2,-6,0,1,14,1
"H",1,0,2,-6,0,2,4,1
"H",1,0,2,-6,1,0,19,0
"H",1,0,2,-6,1,1,9,0
"H",1,0,2,-6,1,2,5,1
"H",1,0,2,-6,2,0,9,0
"H",1,0,2,-6,2,1,9,0
"H",1,0,2,-6,2,2,6,0
"H",1,0,2,-6,3,0,3,0
"H",1,0,2,-6,3,1,5,0
"H",1,0,2,-6,3,2,5,0
"H",1,0,2,-7,0,0,27,1
"H",1,0,2,-7,0,1,12,0
"H",1,0,2,-7,0,2,4,0
"H",1,0,2,-7,1,0,7,1
"H",1,0,2,-7,1,1,12,0
"H",1,0,2,-7,1,2,6,0
"H",1,0,2,-7,2,0,2,1
"H",1,0,2,-7,2,1,4,1
"H",1,0,2,-7,2,2,7,1
"H",1,0,2,-7,3,2,3,0
"H",1,0,2,-8,0,0,9,0
"H",1,0,2,-8,0,1,3,0
"H",1,0,2,-8,0,2,3,0
"H",1,0,2,-8,1,0,3,0
"H",1,0,2,-8,1,1,1,0
"H",1,0,2,-8,1,2,2,0
"H",1,0,2,-8,2,0,2,0
"H",1,0,2,-8,2,2,1,0
"H",1,0,2,-8,3,0,1,0
"H",1,0,2,-8,3,1,1,0
"H",1,0,2,-9,0,0,3,0
"H",1,0,2,-9,0,1,3,0
"H",1,0,2,-9,0,2,2,0
"H",1,0,2,-9,1,2,1,0
"H",1,0,2,0,0,0,26827,16877
"H",1,0,2,0,0,1,6565,4110
"H",1,0,2,0,0,2,2257,1388
"H",1,0,2,0,1,0,6716,4235
"H",1,0,2,0,1,1,5353,3367
"H",1,0,2,0,1,2,3096,1907
"H",1,0,2,0,2,0,2345,1475
"H",1,0,2,0,2,1,2863,1797
"H",1,0,2,0,2,2,2361,1494
"H",1,0,2,0,3,0,698,457
"H",1,0,2,0,3,1,1144,736
"H",1,0,2,0,3,2,1272,833
"H",1,0,2,1,0,0,1253,917
"H",1,0,2,1,0,1,330,235
"H",1,0,2,1,0,2,117,82
"H",1,0,2,1,1,0,343,261
"H",1,0,2,1,1,1,297,229
"H",1,0,2,1,1,2,169,125
"H",1,0,2,1,2,0,124,89
"H",1,0,2,1,2,1,193,145
"H",1,0,2,1,2,2,158,110
"H",1,0,2,1,3,0,31,25
"H",1,0,2,1,3,1,87,73
"H",1,0,2,1,3,2,103,73
"H",1,0,2,2,0,0,417,344
"H",1,0,2,2,0,1,104,85
"H",1,0,2,2,0,2,42,31
"H",1,0,2,2,1,0,104,86
"H",1,0,2,2,1,1,86,72
"H",1,0,2,2,1,2,65,54
"H",1,0,2,2,2,0,40,33
"H",1,0,2,2,2,1,46,34
"H",1,0,2,2,2,2,52,42
"H",1,0,2,2,3,0,15,15
"H",1,0,2,2,3,1,18,15
"H",1,0,2,2,3,2,35,28
"H",1,0,2,3,0,0,189,163
"H",1,0,2,3,0,1,48,40
"H",1,0,2,3,0,2,23,18
"H",1,0,2,3,1,0,63,52
"H",1,0,2,3,1,1,45,36
"H",1,0,2,3,1,2,29,21
"H",1,0,2,3,2,0,20,19
"H",1,0,2,3,2,1,27,26
"H",1,0,2,3,2,2,23,19
"H",1,0,2,3,3,0,6,6
"H",1,0,2,3,3,1,11,11
"H",1,0,2,3,3,2,16,14
"H",1,0,2,4,0,0,69,65
"H",1,0,2,4,0,1,22,22
"H",1,0,2,4,0,2,9,9
"H",1,0,2,4,1,0,19,17
"H",1,0,2,4,1,1,17,15
"H",1,0,2,4,1,2,12,12
"H",1,0,2,4,2,0,5,5
"H",1,0,2,4,2,1,8,7
"H",1,0,2,4,2,2,11,11
"H",1,0,2,4,3,0,1,1
"H",1,0,2,4,3,1,3,2
"H",1,0,2,4,3,2,7,6
"H",1,0,2,5,0,0,22,21
"H",1,0,2,5,0,1,4,4
"H",1,0,2,5,0,2,1,1
"H",1,0,2,5,1,0,5,5
"H",1,0,2,5,1,1,5,5
"H",1,0,2,5,2,0,2,2
"H",1,0,2,5,2,1,5,5
"H",1,0,2,5,2,2,1,1
"H",1,0,2,5,3,1,3,3
"H",1,0,2,5,3,2,3,3
"H",1,0,2,6,0,0,6,6
"H",1,0,2,6,0,1,1,1
"H",1,0,2,6,1,0,1,1
"H",1,0,2,6,1,1,2,2
"H",1,0,2,6,1,2,2,2
"H",1,0,2,6,2,2,1,1
"H",1,0,2,7,0,0,1,1
"H",1,0,2,9,0,0,1,1
"H",1,0,2,9,1,0,1,1
"H",1,0,2,9,2,0,1,1
"H",1,0,2,9,3,0,1,1
"H",1,0,2,9,3,1,1,1
"H",1,0,3,-1,0,0,1926,1091
"H",1,0,3,-1,0,1,416,237
"H",1,0,3,-1,0,2,150,85
"H",1,0,3,-1,1,0,537,305
"H",1,0,3,-1,1,1,413,214
"H",1,0,3,-1,1,2,265,150
"H",1,0,3,-1,2,0,205,132
"H",1,0,3,-1,2,1,261,147
"H",1,0,3,-1,2,2,249,138
"H",1,0,3,-1,3,0,68,46
"H",1,0,3,-1,3,1,128,71
"H",1,0,3,-1,3,2,160,98
"H",1,0,3,-10,0,0,1,1
"H",1,0,3,-2,0,0,854,385
"H",1,0,3,-2,0,1,216,98
"H",1,0,3,-2,0,2,65,28
"H",1,0,3,-2,1,0,242,106
"H",1,0,3,-2,1,1,226,101
"H",1,0,3,-2,1,2,125,60
"H",1,0,3,-2,2,0,103,53
"H",1,0,3,-2,2,1,150,66
"H",1,0,3,-2,2,2,144,60
"H",1,0,3,-2,3,0,42,25
"H",1,0,3,-2,3,1,71,36
"H",1,0,3,-2,3,2,86,39
"H",1,0,3,-3,0,0,353,144
"H",1,0,3,-3,0,1,98,43
"H",1,0,3,-3,0,2,33,13
"H",1,0,3,-3,1,0,85,42
"H",1,0,3,-3,1,1,84,38
"H",1,0,3,-3,1,2,51,22
"H",1,0,3,-3,2,0,39,18
"H",1,0,3,-3,2,1,51,24
"H",1,0,3,-3,2,2,46,22
"H",1,0,3,-3,3,0,13,5
"H",1,0,3,-3,3,1,28,9
"H",1,0,3,-3,3,2,35,15
"H",1,0,3,-4,0,0,179,42
"H",1,0,3,-4,0,1,44,8
"H",1,0,3,-4,0,2,17,5
"H",1,0,3,-4,1,0,52,11
"H",1,0,3,-4,1,1,44,7
"H",1,0,3,-4,1,2,24,4
"H",1,0,3,-4,2,0,18,5
"H",1,0,3,-4,2,1,26,8
"H",1,0,3,-4,2,2,22,6
"H",1,0,3,-4,3,0,8,1
"H",1,0,3,-4,3,1,15,3
"H",1,0,3,-4,3,2,17,7
"H",1,0,3,-5,0,0,76,10
"H",1,0,3,-5,0,1,24,4
"H",1,0,3,-5,0,2,8,1
"H",1,0,3,-5,1,0,21,2
"H",1,0,3,-5,1,1,19,2
"H",1,0,3,-5,1,2,14,0
"H",1,0,3,-5,2,0,8,1
"H",1,0,3,-5,2,1,8,2
"H",1,0,3,-5,2,2,13,0
"H",1,0,3,-5,3,0,7,1
"H",1,0,3,-5,3,1,5,2
"H",1,0,3,-5,3,2,8,1
"H",1,0,3,-6,0,0,16,3
"H",1,0,3,-6,0,1,3,0
"H",1,0,3,-6,1,0,5,0
"H",1,0,3,-6,1,1,2,0
"H",1,0,3,-6,1,2,1,0
"H",1,0,3,-6,2,0,2,0
"H",1,0,3,-6,2,1,1,0
"H",1,0,3,-6,2,2,1,0
"H",1,0,3,-6,3,0,1,0
"H",1,0,3,-6,3,1,1,0
"H",1,0,3,-7,0,0,10,1
"H",1,0,3,-7,0,1,3,0
"H",1,0,3,-7,1,0,3,0
"H",1,0,3,-7,1,1,4,0
"H",1,0,3,-7,2,0,1,0
"H",1,0,3,-7,2,1,3,0
"H",1,0,3,-7,3,0,1,0
"H",1,0,3,-8,0,0,9,1
